bookID,average_rating,isbn13,  num_pages,ratings_count,text_reviews_count
22822,4.04,9781569312100,200,27.0,0
22826,4.08,9788484497288,416,38.0,0
22831,4.11,9781569310359,208,72.0,4
22832,3.97,9781569310199,400,131.0,7
22834,4.06,9784091265128,176,0.0,0
22835,4.11,9781591162865,200,1102.0,19
22861,3.54,9781413901436,174,406.0,31
22867,4.02,9780345459848,672,11246.0,148
22868,3.98,9780006163831,479,174.0,3
22871,4.15,9780553071795,617,4544.0,69
22874,3.99,9780553297607,480,5020.0,101
22875,3.98,9780345418470,496,15389.0,109
22877,4.08,9780553562606,518,5460.0,89
22883,3.83,9781421513683,192,494.0,40
22885,3.5,9781889963853,80,2.0,0
22888,3.89,9780373255597,215,17.0,1
22889,3.64,9780316058780,264,6754.0,744
22892,3.84,9780316154093,182,2646.0,247
22893,3.88,9780316010191,166,5653.0,800
22896,3.78,9780425190371,286,54261.0,4232
22898,3.83,9780345455918,352,11910.0,965
22904,4.35,9780805210552,486,20028.0,381
22911,3.75,9780805210644,336,17981.0,522
22912,4.35,9780679423034,566,445.0,30
22913,4.17,9780816615155,136,1287.0,45
22914,4.46,9780393058482,462,3132.0,103
22915,4.3,9780517229255,680,4420.0,165
22916,4.3,9780553382167,762,877.0,55
22931,3.62,9780515130997,295,1421.0,68
22932,3.83,9781401211325,183,3515.0,339
22944,3.41,9780812551242,399,1.0,0
22945,3.74,9780886776176,368,35.0,0
22947,3.72,9780812551235,341,29.0,1
22948,3.87,9780886776503,352,63.0,2
22950,3.98,9780886771386,372,159.0,6
22951,3.99,9780886774677,400,68.0,1
22966,4.22,9781400040353,448,532.0,23
22967,4.21,9781400040360,384,637.0,24
22969,4.14,9780767914222,288,48.0,3
22991,3.84,9781559360807,160,885.0,32
22994,4.43,9780374528553,432,189.0,14
23000,3.61,9780060976118,352,379.0,33
23001,3.72,9780312423131,329,2155.0,191
23002,3.82,9780060975098,352,742.0,49
23003,4.04,9781405153607,534,1178.0,48
23007,4.25,9780099453833,631,1836.0,245
23009,4.17,9781405153584,744,244.0,11
23010,3.87,9780060977085,352,543.0,45
23011,3.97,9780385722162,354,515.0,76
23013,3.77,9780099284468,355,710.0,54
23017,3.77,9780029227961,384,293.0,17
23022,3.62,9780679776215,178,815.0,58
23023,3.32,9781400075485,242,412.0,36
23032,3.39,9780618506910,528,23.0,4
23036,3.96,9780099285823,401,71.0,5
23037,3.39,9780375701153,208,1071.0,49
23042,3.7,9780099461876,288,545.0,16
23045,3.58,9780571212002,205,46.0,3
23046,3.73,9780571200436,284,384.0,25
23056,4.1,9780006861355,220,3209.0,41
23057,3.97,9780795000379,119,75.0,5
23060,3.54,9780520071773,351,228.0,10
23061,3.95,9780520072381,320,93.0,3
23063,4.02,9780224011877,80,19.0,1
23065,3.85,9780099428633,229,110.0,12
23066,3.85,9780151001361,248,3532.0,153
23080,4.12,9782253033134,755,745.0,49
23114,3.36,9788497824613,741,36.0,2
23158,3.82,9781585420827,320,228.0,12
23183,4.04,9781556591600,96,2180.0,224
23186,3.78,9781570915062,32,4.0,1
23194,4.1,9781578050499,304,679.0,53
23201,3.13,9780330351744,288,1411.0,182
23202,3.81,9780142002834,271,7966.0,960
23203,3.13,9780395924853,224,10.0,2
23204,3.41,9780618127337,304,4308.0,542
23206,3.72,9780312286217,176,152.0,16
23217,3.83,9780060525125,344,27424.0,1038
23218,4.17,9780060874308,268,11056.0,366
23219,3.69,9780060851989,309,60787.0,1693
23220,3.74,9780060525118,345,75856.0,2408
23221,3.55,9780060880125,288,19363.0,876
23222,3.67,9780060847180,96,9517.0,219
23224,4.17,9780060725143,316,30471.0,671
23226,3.7,9780060085445,357,12470.0,441
23227,3.49,9780375828461,215,3089.0,281
23228,3.84,9780375832994,185,59799.0,3373
23229,3.63,9780439890281,240,223.0,23
23232,3.93,9780375836572,210,14625.0,1190
23233,4.11,9780439087308,170,1435.0,65
23235,3.76,9780439736466,288,41.0,0
23236,3.62,9780505524744,352,534.0,33
23237,3.62,9780743496148,352,651.0,34
23238,3.57,9780505523976,391,244.0,27
23239,3.89,9780425215388,292,2368.0,162
23240,3.7,9780505525093,369,410.0,20
23242,3.59,9780425213919,256,901.0,73
23243,3.67,9780505525758,338,385.0,16
23244,3.64,9780515142211,320,4811.0,585
23249,3.8,9781931520119,243,679.0,69
23257,4.07,9780192893222,352,359.0,18
23260,4.06,9780192854179,288,24.0,4
23261,4.14,9780751333329,240,518.0,45
23265,4.4,9780472064847,424,5.0,0
23276,5.0,9780198284543,350,1.0,0
23290,3.85,9780393978513,369,789.0,51
23292,3.85,9780140247749,492,331.0,32
23293,3.85,9780060789565,8,53.0,11
23297,3.4,9780764537158,80,5.0,2
23300,3.93,9780439774383,239,3099.0,241
23303,3.87,9780060590154,176,432.0,44
23307,3.89,9780805069495,208,445.0,40
23310,4.04,9780807840894,563,22.0,2
23314,4.07,9780750937252,238,38.0,8
23315,3.82,9781904148456,346,12.0,0
23316,3.79,9780312274924,248,15191.0,838
23318,4.61,9780971500761,296,186.0,11
23319,4.51,9780971500747,407,461.0,29
23322,4.38,9780964326194,432,752.0,37
23331,3.5,9780299178000,270,26.0,1
23336,3.58,9780791056646,176,18.0,2
23352,3.68,9780812416114,208,479.0,57
23377,4.15,9780689835612,14,434.0,28
23378,3.53,9780689849251,32,154.0,26
23391,3.81,9780345461612,280,1045.0,26
23392,3.68,9780345461278,256,722.0,65
23393,3.87,9780345418685,352,1366.0,33
23398,3.4,9780727852663,336,2.0,0
23404,4.2,9780380793471,144,3208.0,306
23410,4.23,9780743518369,16,58.0,10
23418,3.86,9780375424434,280,7101.0,540
23419,4.01,9780679779179,265,13499.0,812
23420,3.76,9780679779155,208,10270.0,877
23421,3.56,9780312155612,258,828.0,46
23423,4.01,9780140276619,272,763.0,70
23425,3.91,9780375725357,306,7957.0,535
23426,3.98,9780802142405,194,11297.0,853
23438,3.74,9781573229715,336,2141.0,303
23439,4.09,9783426612781,317,38.0,1
23453,4.12,9780786930678,361,424.0,20
23454,4.12,9781932796780,358,35536.0,401
23460,3.54,9780441012596,336,170.0,11
23461,3.57,9780743498098,224,646.0,35
23468,4.02,9781400032389,240,543.0,50
23475,3.69,9781583332054,289,424.0,53
23479,3.63,9780613046886,110,35.0,5
23491,4.35,9780791063378,258,14.0,2
23492,3.92,9780143039600,187,2055.0,172
23503,3.25,9780307335852,346,3565.0,451
23504,4.44,9781421507668,96,266.0,8
23506,4.59,9781421508382,192,7655.0,129
23512,3.99,9780131445963,2,128.0,4
23515,3.84,9780764584657,318,285.0,27
23516,3.89,9780471265184,343,113.0,10
23517,3.88,9780131871656,499,159.0,8
23518,4.04,9780471409762,277,5247.0,234
23520,4.24,9780500251218,256,1598.0,46
23521,4.0,9780446607254,330,1747.0,192
23522,4.0,9780316341516,497,35634.0,1552
23524,4.33,9780375714627,320,1994.0,37
23525,4.11,9780195153828,365,1107.0,33
23526,4.12,9780517588376,272,249.0,44
23533,3.7,9781857880786,296,582.0,43
23545,4.02,9780805413991,184,39.0,6
23547,4.02,9780446691864,227,1827.0,116
23548,4.19,9780684849300,112,95.0,13
23549,3.96,9780439050135,140,1132.0,181
23552,5.0,9780762412631,56,2.0,1
23558,4.2,9780226182001,512,416.0,30
23563,3.87,9780836282894,228,82.0,9
23573,4.26,9780836279290,123,40.0,6
23576,3.86,9780452287679,386,7469.0,201
23577,3.81,9780452285217,421,25235.0,723
23581,3.37,9780743251006,96,56.0,11
23582,3.89,9780553470949,0,18.0,0
23584,3.82,9780440504702,352,359.0,35
23588,4.14,9780618083619,224,8140.0,32
23589,4.64,9780618391134,2264,45.0,0
23591,3.97,9780618894642,313,2681.0,225
23596,3.93,9780345458568,528,1130.0,42
23598,4.51,9780618391028,1002,40.0,2
23600,4.01,9780395606490,496,2572.0,41
23601,4.46,9780618391011,1262,31.0,2
23603,4.08,9780007149124,178,3242.0,162
23608,4.05,9780898708257,256,467.0,31
23617,3.87,9780007149117,116,8775.0,413
23625,4.25,9780007137435,484,51.0,3
23627,3.97,9780261102255,455,97.0,10
23637,3.62,9781403969736,264,16.0,2
23640,4.02,9780618422531,304,2067.0,17
23643,3.54,9782266102711,217,89.0,2
23653,4.27,9780261103306,289,559.0,55
23685,4.14,9781421505077,182,863.0,33
23686,4.15,9781569319628,304,29058.0,309
23689,4.1,9781421505060,208,752.0,13
23692,4.08,9781421505053,182,782.0,13
23693,4.13,9781591161295,184,1392.0,39
23697,4.05,9781591164845,208,92.0,3
23700,3.77,9780380815593,288,1859.0,231
23703,4.36,9781421502793,208,257.0,11
23704,4.3,9781421501420,240,245.0,6
23706,4.27,9781591168690,323,250.0,3
23707,4.22,9781591163190,208,300.0,5
23708,4.19,9781591164227,208,291.0,4
23709,4.28,9781591168041,232,252.0,4
23710,4.19,9781591166177,232,272.0,4
23717,3.88,9781569312063,192,69.0,1
23720,4.59,9781591163527,134,1956.0,38
23721,4.62,9781591163541,159,1776.0,33
23722,4.61,9781591164128,151,1904.0,28
23724,4.61,9781591163558,223,1716.0,79
23734,4.59,9782723433921,144,29.0,2
23740,4.56,9782723433914,144,32.0,3
23751,3.81,9780897330596,283,416.0,34
23753,4.65,9781401210823,612,15640.0,512
23754,4.24,9781563892271,233,171841.0,3781
23756,4.29,9780801870569,627,3574.0,198
23757,4.24,9781585672790,478,155.0,5
23758,4.24,9781841581224,654,844.0,41
23763,4.21,9780306805622,1082,531.0,40
23774,3.85,9780312321192,322,24522.0,4032
23777,3.94,9780843947250,394,17.0,1
23784,4.18,9780451530370,406,102.0,16
23785,4.47,9780393048858,1060,222.0,12
23788,4.01,9780393924657,674,97.0,10
23790,4.35,9780393090024,384,2633.0,105
23791,4.33,9781593080037,400,6988.0,173
23793,4.25,9780312862176,1011,1991.0,65
23796,3.88,9780812509663,498,49.0,6
23797,4.18,9780812509670,608,31.0,5
23799,4.12,9780246136671,304,2.0,0
23801,3.95,9780143036975,320,4560.0,85
23802,3.95,9780140281910,304,37.0,1
23809,4.48,9781850522317,534,293.0,9
23811,4.27,9780851708713,96,510.0,14
23814,3.8,9780812966299,264,34623.0,1168
23816,4.09,9780698117976,48,117.0,24
23818,3.91,9780756611774,80,50.0,19
23824,4.13,9781880216620,726,145.0,31
23827,4.17,9780393306958,608,143.0,28
23832,3.93,9780399532979,272,47.0,13
23835,4.05,9780387222523,182,2.0,1
23837,3.6,798499100096,175,8.0,1
23840,3.62,9780843954111,324,386.0,34
23841,3.36,9780843951776,340,971.0,101
23843,3.45,9780843954104,370,229.0,23
23845,3.75,9780843945805,360,409.0,32
23846,3.49,9780843947663,359,385.0,29
23847,3.79,9781881475712,118,99.0,12
23848,3.76,9780843951424,370,1034.0,78
23849,3.36,9780843944396,360,583.0,71
23856,3.97,9780393324143,611,8132.0,589
23859,3.81,9781582344720,213,429.0,71
23870,4.13,9780026995016,463,6.0,2
23875,3.75,9780307350435,104,19205.0,711
23876,3.98,9780517405093,160,35045.0,1116
23877,3.85,9780307350503,336,1444.0,80
23878,3.97,9781400034710,120,69912.0,2789
23882,3.74,9780307350510,192,3303.0,116
23884,3.68,9781400043330,248,11939.0,389
23886,3.9,9780307350367,160,21.0,1
23887,3.85,9780060882860,255,12336.0,492
23894,4.07,9780307350275,512,52.0,7
23895,3.91,9788467204360,430,54.0,1
23900,3.78,9780307350404,172,2095.0,121
23903,3.78,9788501011206,134,43.0,2
23912,4.24,9780140422153,1072,7738.0,48
23913,4.24,9780486281223,48,7163.0,245
23917,4.06,9780300100303,632,79.0,10
23919,4.38,9780385074070,821,183869.0,1226
23920,4.38,9780785814535,864,1864.0,110
23922,4.39,9780694524198,5,289.0,64
23925,4.02,9780440322276,288,412.0,37
23926,4.17,9780517082454,128,198.0,11
23928,4.33,9780816041619,320,8.0,0
23929,4.13,9780140234442,656,804.0,21
23930,3.6,9780802133311,193,2977.0,124
23931,3.67,9780802133304,192,2541.0,70
23932,3.98,9780802137784,273,490.0,20
23937,3.35,9780802133298,184,5892.0,204
23940,3.83,9780142003169,208,47105.0,1052
23942,3.59,9780330300162,160,9811.0,279
23944,3.77,9780312278465,332,3893.0,196
23945,4.26,9781889307152,140,1290.0,17
23946,4.36,9781584350101,675,124.0,5
23948,3.7,9780140094541,193,1055.0,47
23950,4.09,9780393057249,340,533.0,45
23952,4.03,9780851708706,96,75.0,5
23955,4.09,9782020336468,344,59077.0,857
23961,3.86,9780393315639,288,8726.0,267
23963,3.51,9780413728609,76,227.0,5
23964,3.55,9782020416405,358,12.0,2
23966,3.73,9780393318685,393,21997.0,643
23968,3.83,9780767920094,304,8655.0,1203
23975,3.54,9781400034222,144,200.0,19
23979,3.7,9780553122756,163,326.0,27
23984,4.32,9780930588793,456,19.0,6
23989,4.17,9780312925741,448,105.0,6
24001,3.81,9788483101612,209,4382.0,235
24006,4.02,9780307336132,320,1373.0,90
24010,0.0,9781564741578,285,0.0,0
24028,4.0,9781569755662,163,46.0,0
24037,3.78,9780439507233,148,1436.0,55
24040,3.72,9780439507226,141,1858.0,135
24043,3.75,9780970312532,160,16.0,2
24047,4.11,9780439651394,160,2041.0,82
24048,3.99,9780439847773,144,3306.0,263
24050,4.13,9780439651370,160,2499.0,151
24052,4.05,9780439651363,154,4598.0,371
24054,4.05,9780590427692,233,797.0,46
24056,4.06,9780590255226,208,919.0,13
24058,4.01,9780590441742,208,1160.0,42
24060,3.85,9780613589451,137,12.0,2
24062,3.78,9780613674836,148,0.0,0
24064,3.71,9780439294843,180,12.0,2
24065,3.55,9780590419277,192,522.0,47
24066,3.9,9780613584661,151,3.0,0
24073,3.85,9780439401395,96,3561.0,230
24079,3.73,9780340425671,188,56.0,8
24087,4.22,9780399242137,377,2506.0,48
24089,4.24,9780803494664,192,20.0,1
24093,4.15,9780590396431,300,21070.0,286
24094,4.21,9781416903444,344,44061.0,661
24096,3.93,9781579124571,352,36003.0,121
24100,3.76,9780060931407,640,16000.0,1219
24115,4.29,9780140289206,777,330.0,26
24119,4.0,9781585360727,40,27.0,4
24121,4.19,9780375839375,114,965.0,39
24124,3.97,9780803724624,40,179.0,17
24126,3.79,9781416933960,128,54.0,11
24127,3.79,9780446403382,176,3618.0,223
24136,3.8,9780521618755,196,1549.0,36
24137,3.71,9780060739423,224,33557.0,1280
24147,3.82,9780141005348,148,67.0,9
24149,4.15,9780763628321,157,3408.0,113
24152,4.08,9780763626150,176,4554.0,151
24154,4.07,9780763623432,160,93.0,13
24155,4.08,9780763628000,160,3884.0,132
24156,4.04,9780763619312,126,8405.0,309
24157,4.03,9780763620875,160,6077.0,254
24172,4.01,9781416909057,40,5305.0,166
24173,4.02,9780689870408,80,625.0,30
24178,4.17,9780064410939,184,1300470.0,14739
24179,4.17,9780061127762,224,227.0,18
24180,4.17,9780060882617,192,220.0,21
24183,4.13,9780060882815,32,64.0,9
24188,3.68,9781887953795,96,44.0,0
24192,3.98,9780385339698,358,249884.0,1691
24196,4.02,9780440418412,144,1551.0,111
24198,4.13,9780440409717,10,366.0,23
24202,3.47,9780553175264,104,4.0,1
24205,3.47,9780553155716,104,18.0,2
24213,4.07,9780451527745,239,381097.0,6041
24215,4.33,9780689847431,12,21875.0,111
24217,4.07,9781593080150,286,2791.0,273
24218,4.02,9780763620493,208,65.0,5
24220,4.07,9780141439761,378,3409.0,228
24221,4.02,9780763608040,207,226.0,27
24223,3.97,9780345362391,336,824.0,55
24244,4.08,9780446613446,448,45274.0,1619
24248,3.71,9780778321712,377,8284.0,628
24249,3.87,9780765345516,769,7919.0,163
24253,3.77,9781569473337,284,644.0,116
24255,3.83,9781574231007,417,18.0,1
24257,4.06,9781845882426,128,911.0,40
24268,3.85,9780786160440,10,38.0,4
24270,3.59,9780440495048,192,258.0,53
24271,3.8,9780440229087,208,17160.0,1782
24273,3.61,9780340854334,128,42.0,3
24281,4.17,9780679600121,1260,728.0,122
24283,4.3,9780449300022,400,4917.0,352
24284,4.17,9780375403170,1480,8004.0,474
24288,4.28,9780679866688,112,554.0,52
24296,4.04,9780439250726,182,235.0,36
24297,3.69,9780786851522,234,2566.0,254
24298,3.55,9780813510996,250,180.0,14
24300,3.96,9780689837180,163,6894.0,501
24304,3.99,9780060000141,256,1110.0,71
24305,3.79,9780152046996,176,3695.0,384
24307,3.96,9780439178822,128,1072.0,20
24308,3.96,9780439178785,144,975.0,26
24309,3.88,9780439353687,144,595.0,11
24312,4.05,9781417629756,144,460.0,17
24315,3.96,9780439872478,112,120.0,5
24316,3.89,9780439872461,112,223.0,36
24330,3.97,9781417629763,97,23.0,0
24335,4.08,9780064408677,252,63915.0,1825
24337,3.98,9780590920681,232,364091.0,8754
24345,3.26,9781401210502,128,66.0,9
24346,3.94,9781585100354,240,238.0,29
24374,4.41,9780791077641,98,4687.0,19
24378,4.02,9781854597687,236,38.0,4
24379,4.02,9781854598318,192,17.0,1
24381,4.26,9780439994347,1016,341.0,22
24384,4.02,9780440228899,134,55747.0,1374
24394,3.73,9780380718122,242,162.0,21
24403,4.17,9780375755200,144,4107.0,246
24406,4.2,9781557280244,61,542.0,43
24414,4.09,9780312929640,543,354.0,8
24424,3.72,9780786015412,288,183.0,18
24431,4.27,9780439968089,453,43090.0,800
24432,4.27,9780307283795,12,74.0,20
24438,3.75,9781421502953,208,134.0,0
24441,3.54,9780812532630,351,9326.0,125
24442,4.33,9780764222375,429,194.0,15
24450,3.48,9780805081244,248,4002.0,473
24455,3.97,9781400078004,410,2126.0,123
24457,3.91,9780060973339,292,331.0,23
24459,3.96,9780674990333,448,111.0,11
24472,3.6,9781400064663,273,37411.0,3719
24473,3.9,9780821776056,510,2949.0,146
24475,3.85,9780743284882,374,14639.0,667
24476,3.8,9780743406567,288,12448.0,526
24478,4.11,9780811853194,156,114.0,12
24497,4.02,9780345362537,512,456.0,61
24510,3.81,9780060779689,289,103.0,14
24517,3.73,9781590170380,264,69.0,9
24520,4.7,9780393060119,6576,1338.0,81
24521,4.35,9780393319798,281,5325.0,150
24524,3.99,9780393060256,144,2194.0,121
24525,4.36,9780393310160,304,6025.0,139
24526,4.38,9780393321074,262,2375.0,95
24530,2.5,9780671639617,256,4.0,1
24546,4.1,9780571202805,294,264.0,13
24562,3.52,9781557830418,238,11.0,0
24565,4.44,9780679726487,384,1212.0,18
24566,4.08,9780312311452,368,70.0,9
24568,4.38,9780679726470,352,3172.0,40
24569,3.6,9781560252757,384,2835.0,209
24572,3.62,9781560255215,364,95.0,3
24580,4.08,9780451528643,520,33489.0,453
24581,3.91,9781402714603,224,1507.0,105
24583,3.91,9780143039563,244,667590.0,6783
24589,4.0,9780441542154,208,162.0,4
24591,3.77,9780743527293,5,80.0,6
24594,3.0,9780738546780,128,2.0,1
24596,4.4,9780738528526,128,4.0,1
24597,4.44,9780738544922,128,9.0,1
24598,2.67,9780738519388,128,3.0,0
24601,4.3,9780811200073,118,7792.0,176
24603,4.3,9780674022874,307,267.0,4
24604,4.35,9780486270920,304,569.0,24
24605,3.93,9781843910176,88,751.0,17
24606,3.73,9780486447780,128,217.0,27
24607,3.96,9780714833651,310,639.0,14
24612,3.77,9782038717006,240,217.0,15
24613,3.77,9780743280549,286,3.0,1
24614,4.23,9780915145690,35,708.0,57
24617,4.23,9780062511119,96,171.0,14
24620,4.34,9780674992405,576,110.0,7
24626,3.82,9780064400824,163,464.0,49
24634,3.93,9781897784310,192,100.0,3
24635,3.7,9780543899408,537,4.0,0
24636,3.7,9781581821291,288,12.0,1
24647,4.0,9780140367386,262,425.0,27
24655,4.39,9781590171257,154,3485.0,260
24657,4.2,9780140258691,276,116.0,9
24658,4.17,9780140447552,180,8625.0,321
24660,3.83,9781564147912,224,443.0,29
24666,4.05,9780192751164,160,43.0,4
24671,3.84,9780312990688,505,5942.0,150
24674,3.64,9781400047864,360,2260.0,151
24676,4.11,9781573442213,180,382.0,26
24682,4.35,9780007158522,48,969.0,75
24686,3.94,9780375836046,116,3983.0,513
24692,4.04,9780375702976,448,273.0,37
24703,3.77,9780064402453,288,3314.0,95
24704,3.54,9780064403870,272,662.0,29
24711,3.95,9780060645892,256,5645.0,603
24723,3.42,9780670037704,340,4094.0,497
24724,3.85,9780142003800,497,10333.0,879
24725,3.82,9780143037439,304,1193.0,95
24727,3.64,9780140131673,384,2098.0,113
24729,3.86,9780142001417,303,1253.0,108
24733,3.96,9780140299946,240,605.0,44
24736,4.01,9780140299939,480,3270.0,218
24737,3.94,9780670826902,224,34.0,3
24739,3.94,9780140119503,240,1038.0,69
24749,0.0,9780684806372,400,0.0,0
24751,3.94,9780140077810,240,1065.0,52
24753,3.64,9782246442615,370,0.0,0
24761,3.82,9780440208143,343,16434.0,639
24762,4.05,9780878053575,305,3.0,1
24763,3.58,9781595140326,256,10390.0,820
24765,3.77,9780689865404,384,151825.0,6730
24767,3.89,9780060519568,439,17135.0,675
24768,3.85,9780689865398,370,211060.0,8890
24769,3.85,9780060519599,384,14798.0,718
24770,3.86,9780689865381,425,516152.0,20708
24771,3.51,9781568581491,290,444.0,56
24775,3.19,9780330397964,186,1048.0,83
24777,3.5,9780375803482,256,1712.0,116
24779,4.08,9780805080506,174,30401.0,723
24780,3.99,9780805080483,190,64278.0,2525
24781,4.25,9780805080520,253,48088.0,954
24782,4.14,9780805080513,222,34770.0,840
24783,3.92,9780141310688,184,4222.0,180
24784,4.13,9780805080490,182,53962.0,1200
24785,3.93,9780805080537,98,3637.0,157
24786,4.22,9780805072716,281,83.0,4
24787,4.24,9780525467779,752,89.0,7
24788,3.88,9780142301449,150,571.0,10
24789,3.99,9782742731107,656,8.0,1
24796,3.76,9780060787219,677,16324.0,1145
24800,4.1,9780385603102,705,97710.0,7357
24804,4.18,9780345464972,304,3192.0,357
24807,3.82,9781594482229,255,12002.0,741
24812,4.82,9780740748479,1456,32213.0,930
24813,4.63,9780836204384,208,49122.0,368
24814,4.76,9780836221367,176,23875.0,303
24816,4.72,9780836217698,176,15365.0,290
24818,4.69,9780836217353,176,20308.0,244
24819,4.63,9780751515572,208,303.0,12
24820,4.71,9780740721359,96,3613.0,85
24827,3.74,9780441008933,370,2192.0,206
24828,3.21,9780441013302,384,22.0,2
24832,4.14,9780553105575,186,89.0,7
24835,4.09,9781903809501,756,5911.0,257
24836,4.03,9780385240895,442,1933.0,115
24840,3.73,9780618131709,308,1775.0,86
24842,3.81,9781564780614,772,212.0,15
24850,3.79,9780671797867,288,797.0,39
24858,4.2,9782253000044,251,229.0,19
24863,4.13,9780486420424,256,28.0,3
24865,4.06,9780671877668,364,3217.0,29
24866,3.92,9780345462008,298,8100.0,185
24873,4.1,9781597379519,8,118.0,20
24875,3.85,9780140345803,176,3423.0,447
24878,3.87,9780140374384,144,269.0,43
24880,3.5,9780810954793,252,570.0,88
24881,3.83,9780141306391,208,846.0,90
24884,3.68,9780141304311,154,484.0,40
24885,3.72,9780140345827,176,230.0,7
24887,3.64,9780142400869,224,355.0,31
24888,3.68,9780810987906,161,1683.0,247
24889,3.65,9780765352392,96,548.0,84
24893,3.6,9780525409816,46,5.0,2
24894,3.62,9780525364108,55,8.0,0
24898,3.62,9780525461319,160,86.0,5
24899,3.88,9780340850626,200,2115.0,197
24904,4.24,9780099432449,32,2256.0,71
24905,4.02,9780747556404,240,256.0,13
24908,4.29,9781567923223,32,307.0,42
24910,3.83,9780452275720,304,3178.0,229
24914,3.8,9780812976151,363,8266.0,831
24917,4.29,9780517100783,658,17.0,3
24920,3.4,9780374299194,195,4760.0,532
24922,3.89,9780140282689,397,540.0,47
24923,3.89,9780141182865,338,1561.0,169
24925,3.89,9788496333604,462,70.0,6
24929,2.82,9780060988647,340,13152.0,904
24930,3.64,9780618181889,132,433.0,56
24933,3.52,9780064410724,224,111.0,11
24937,4.18,9781401308209,192,49109.0,290
24939,3.8,9780060882624,359,2209.0,88
24942,4.02,9781845130497,438,1583.0,115
24944,4.14,9780553152647,215,60.0,7
24945,4.14,9780141311494,224,252.0,21
24949,4.09,9780553152890,196,7.0,3
24951,4.09,9780435122218,208,20.0,1
24953,4.09,9780224064699,256,107.0,9
24955,4.09,9782013218948,281,7.0,0
24956,3.6,9780230008908,208,168.0,16
24958,4.28,9780140316889,786,266.0,16
24964,4.2,9780691019406,524,1807.0,44
24965,4.0,9780143037576,160,14185.0,559
24968,4.23,9780691020266,420,4731.0,96
24970,4.17,9780140445770,640,6405.0,127
24978,3.67,9781596060241,99,1442.0,180
24979,3.9,9780553580488,336,1681.0,199
24980,3.52,9780553270259,245,3542.0,303
24982,3.51,9780553562941,149,1240.0,122
24984,3.69,9780553580518,780,7331.0,753
24985,3.92,9780553562965,248,9419.0,1110
25002,3.88,9780809013845,96,19.0,0
25005,3.62,9780674618763,296,71.0,4
25012,3.75,9781590170168,320,72.0,12
25013,3.78,9780060572006,419,5413.0,499
25014,3.82,9780060931803,329,10452.0,539
25015,3.92,9780312423377,416,1398.0,95
25016,3.79,9780060598617,400,1209.0,106
25017,3.87,9780060838591,464,15680.0,1074
25021,3.81,9780340637876,256,91.0,13
25023,4.19,9781904920113,288,200.0,7
25025,3.97,9780807842591,377,210.0,25
25027,4.05,9780762404780,128,29.0,2
25032,4.12,9780823006571,160,3686.0,24
25033,4.45,9780961462093,223,113.0,7
25034,4.31,9780571161157,368,106.0,7
25037,4.19,9788466619455,448,207.0,5
25041,3.98,9780439793957,80,123.0,13
25044,3.75,9780439896184,80,104.0,6
25045,3.92,9780439184731,80,227.0,17
25047,3.83,9780439114288,80,162.0,11
25048,3.92,9780439309318,112,101.0,9
25050,3.81,9780439080941,80,327.0,22
25051,4.16,9780064401487,128,48919.0,1089
25052,4.16,9780064401517,192,13359.0,236
25053,4.24,9780064401494,125,14745.0,203
25055,4.46,9780060248123,392,922.0,86
25059,3.9,9780553573305,661,8963.0,153
25060,3.74,9780747553717,432,46.0,0
25061,3.85,9780312421977,304,2506.0,264
25065,3.84,9780786000234,446,196.0,16
25069,3.77,9782879290935,192,68.0,5
25074,3.49,9780747553564,196,762.0,56
25078,4.25,9780060974992,272,15923.0,666
25083,3.81,9780452284166,320,3090.0,195
25084,3.85,9780452278158,352,900.0,61
25099,4.44,9781563892257,232,63599.0,1518
25100,4.24,9781563892264,111,84421.0,1201
25101,4.54,9781563890352,217,50951.0,1038
25102,4.43,9781563890932,192,43065.0,876
25103,4.47,9781563891700,160,36629.0,675
25104,4.52,9781563892875,191,37038.0,767
25106,4.45,9781563891069,263,40736.0,776
25109,4.28,9780394746166,688,2061.0,194
25112,3.74,9780590100564,40,98.0,29
25118,4.16,9780393315110,560,664.0,23
25120,3.61,9781410402363,245,187.0,41
25129,4.26,9780898599596,348,139.0,12
25142,3.96,9781840680737,205,1.0,0
25148,3.55,9780671027636,304,10655.0,414
25150,3.18,9781401300463,384,245.0,30
25152,4.32,9781569317143,208,12618.0,774
25153,4.33,9781591160335,208,7275.0,286
25154,4.27,9781591160489,250,6790.0,337
25170,3.64,9780670037865,342,2612.0,286
25171,3.6,9780451220721,391,2628.0,273
25172,3.94,9780451411396,320,3861.0,140
25173,3.5,9780451219442,368,1158.0,118
25174,3.96,9780451411617,320,3542.0,154
25175,4.04,9780451410894,310,6046.0,174
25176,3.99,9780451410818,272,14812.0,461
25177,3.93,9780451410382,334,2884.0,97
25179,4.05,9781891830433,592,86159.0,5727
25190,3.71,9780452281455,238,23970.0,570
25191,3.89,9780802150615,165,7081.0,543
25192,3.86,9780714530482,276,44.0,1
25198,3.69,9781843540786,272,282.0,25
25200,4.08,9780800871864,201,17485.0,2100
25201,3.92,9780811213202,216,1567.0,182
25210,3.79,9780804833370,128,47.0,4
25216,4.2,9781593075293,224,421.0,14
25225,3.96,9780811213462,272,1689.0,157
25226,3.87,9780374480134,139,1538.0,184
25241,3.82,9780486437552,480,2762.0,71
25242,3.65,9780023513206,95,451.0,17
